Latitude,Longitude,LeadLevel,Month,SalesPrice,LoanAmount,CensusBlock,InService,DistToBoundary
42.993857,-83.685543,0,68,56000,56000,0.001090909,1,4455.918891
42.985265,-83.688767,0,83,56000,56000,0.001076923,1,1383.642561
42.946927,-83.689095,0,70,56000,56000,0.001,0,10805.24647
43.025275,-83.663024,0,73,56000,56000,0.001,1,7389.034766
43.092968,-83.709361,0,74,56000,56000,0.001,0,5426.514193
43.000325,-83.721171,0,132,56000,56000,0.001,1,3654.559836
42.963776,-83.717268,0.018069585,219,56000,56000,0.000777778,0,2347.034224
43.018749,-83.720053,0,19,56000,56000,0.00075,1,2944.567927
43.022807,-83.661604,0,99,56000,56000,0.000428571,1,7095.137071
43.08289,-83.60656,0,182,56000,56000,0.000111111,0,8203.969408
43.179835,-83.894687,0,103,56000,56000,0,0,57532.30687
43.189571,-83.88108,0,51,56000,56000,0,0,57396.33629
43.062795,-83.804017,0,162,56000,56000,0,0,17662.56269
43.062795,-83.804017,0,159,56000,56000,0,0,17662.56269
42.942055,-83.657058,0,137,56000,56000,0,0,14550.92596
42.942055,-83.657058,0,58,56000,56000,0,0,14550.92596
43.008906,-83.79367,0,186,56000,56000,0,0,14134.48347
43.076625,-83.578,0,164,56000,56000,0,0,13126.09046
43.03275,-83.776631,0,165,56000,56000,0,0,9094.177345
43.101758,-83.736752,0,145,56000,56000,0,0,8812.195785
43.040065,-83.773206,0,178,56000,56000,0,0,8469.095486
43.061986,-83.59586,0.011585483,201,56000,56000,0,0,7061.958867
43.056678,-83.594814,0.014667021,209,56000,56000,0,0,6928.200209
43.056172,-83.599673,0,114,56000,56000,0,0,5620.495051
43.007286,-83.754207,0,115,56000,56000,0,0,3683.711434
43.047123,-83.610613,0,173,56000,56000,0,0,3090.818148
42.975037,-83.667969,0,31,56000,56000,0,0,2522.65662
43.056835,-83.612192,0,58,56000,56000,0,0,2332.564352
42.998132,-83.639659,0,3,56000,56000,0,0,1160.734252
43.037072,-83.632219,0,84,56000,56000,0,0,879.3910849
42.996186,-83.659128,0,113,55989,55989,0.00275,1,2991.120024
42.966615,-83.676766,0,127,55960,55960,0,0,5120.700396
42.984405,-83.642603,0,89,55920,55920,0.000333333,0,1856.382514
42.959655,-83.705414,0,187,55920,55920,0,0,5597.548487
43.030059,-83.65846,0,134,55911,55911,0.001,1,6131.370793
42.967621,-83.676366,0,4,55909,55909,0,0,4947.784608
43.049684,-83.726161,0,81,55906,55906,0.0014,1,1936.661336
43.052292,-83.652065,0,111,55905,55905,0.000777778,1,369.544998
43.030657,-83.729355,0,4,55900,55900,0.107977778,1,2297.162718
42.998629,-83.727419,0,78,55900,55900,0.082583333,1,1927.455944
43.066766,-83.718117,0,58,55900,55900,0.0045,1,3193.643051
43.000523,-83.718801,0,109,55900,55900,0.003333333,1,4245.14344
43.017233,-83.682517,0,89,55900,55900,0.002166667,1,11305.04922
43.04436,-83.600719,0,141,55900,55900,0,0,5893.154561
42.978743,-83.686017,0,33,55900,55900,0,0,1034.036732
43.0466,-83.649237,0,31,55885,55885,0.011642857,1,1539.856952
43.031948,-83.708233,0,161,55881,55881,0.004333333,1,6371.945786
42.984211,-83.696453,0,157,55878,55878,0.00245,1,1109.843378
42.982458,-83.645024,0,132,55857,55857,0.000333333,0,2315.301539
43.020902,-83.727455,0,178,55841,55841,0.004,1,849.7505004
43.021035,-83.759134,0,180,55825,55825,0,0,5015.988794
42.986378,-83.700182,0,151,55813,55813,0.006928571,1,1915.101316
43.032102,-83.643222,0,120,55811,55811,0.378571429,1,2037.91
43.03994,-83.648206,0,109,55811,55811,0.003428571,1,3283.967837
43.022773,-83.720576,0,48,55800,55800,0.028333333,1,2394.543046
43.004798,-83.736014,0,75,55800,55800,0,1,922.9379753
42.987764,-83.687302,0,123,55768,55768,0.00205,1,2268.531338
43.044442,-83.646814,0,83,55750,55750,0.023481481,1,2330.529214
43.023988,-83.738522,0,111,55749,55749,0.004,0,854.373195
42.999834,-83.659371,0,140,55745,55745,0.00621875,1,4087.569323
43.029747,-83.799897,0,131,55704,55704,0,0,15307.01269
43.027498,-83.660964,0,50,55700,55700,0.001625,1,6818.480845
43.062905,-83.80181,0.009151434,202,55695,55695,0,0,17075.36152
42.940824,-83.657021,0,173,55692,55692,0,0,14998.97942
43.069465,-83.720592,0,172,55675,55675,0.000555556,1,2374.904155
42.97099,-83.669002,0,58,55669,55669,0,0,3992.228186
43.024289,-83.663961,0,163,55658,55658,0.014625,1,7666.283762
43.083365,-83.608484,0,112,55652,55652,0.000111111,0,8024.629494
42.983706,-83.668869,0,152,55651,55651,0.006083333,1,640.5874351
43.030012,-83.716346,0,19,55635,55635,0.005,1,4137.876923
42.964195,-83.711618,0,151,55634,55634,0,0,3581.842977
43.06675,-83.719168,0,133,55632,55632,0.000363636,1,3231.706359
43.031957,-83.525544,0,9,55630,55630,0,0,26356.00043
42.986799,-83.66328,0,193,55627,55627,0.00145,1,1755.267736
43.019751,-83.666851,0,192,55620,55620,0.006545455,1,8327.218865
43.021278,-83.728284,0,70,55620,55620,0.001192308,1,589.2063329
43.056898,-83.59904,0,161,55610,55610,0,0,5809.625252
43.054787,-83.731176,0.01180709,198,55609,55609,0.000818182,1,621.0541271
43.041057,-83.663424,0,83,55600,55600,0.014,1,4921.824491
43.02782,-83.727038,0,18,55600,55600,0.006571429,1,1558.448086
43.030135,-83.730257,0,183,55600,55600,0.002133333,1,2032.670651
43.049056,-83.652913,0,46,55600,55600,0.000153846,1,873.2430579
43.090876,-83.621939,0,121,55600,55600,0,0,8465.250565
43.004755,-83.741177,0,101,55597,55597,0.01,0,81.15037375
43.024531,-83.737486,0,173,55592,55592,0,0,569.8149958
42.982226,-83.667281,0,109,55557,55557,0.002833333,1,94.64440487
42.934093,-83.729841,0,138,55545,55545,0,0,4916.021617
43.005886,-83.642208,0,157,55535,55535,0.003611111,1,652.5981224
43.042604,-83.640216,0,43,55535,55535,0.001,1,1127.56533
43.026019,-83.713536,0,81,55525,55525,0.0045,1,4309.952807
43.028726,-83.733356,0,124,55522,55522,0.002,1,1254.616825
43.075876,-83.788113,0,147,55522,55522,0,0,14507.72234
42.990624,-83.705122,0,116,55500,55500,0.069771429,1,3392.37437
43.028549,-83.735315,0,43,55500,55500,0.027103448,1,1005.340857
42.993783,-83.691496,0,8,55500,55500,0.0146,1,4527.923084
43.068193,-83.655058,0,21,55500,55500,0.011965517,1,1008.204899
43.040719,-83.652861,0,73,55500,55500,0.009222222,1,3725.733105
43.015463,-83.720732,0,89,55500,55500,0.006375,1,3440.324448
43.021192,-83.65853,0.012276085,200,55500,55500,0.005945946,1,6277.27415
42.983097,-83.666997,0,78,55500,55500,0.005,1,411.6453028
43.000083,-83.72559,0,54,55500,55500,0.002538462,1,2644.500614
42.992037,-83.659386,0,82,55500,55500,0.002434783,1,1903.581534
43.016486,-83.669477,0,121,55500,55500,0.002191489,1,8129.199883
43.068386,-83.585164,0,140,55500,55500,0.002,0,10345.48408
43.071339,-83.706706,0,50,55500,55500,0.001875,1,1540.54753
43.003556,-83.716332,0,71,55500,55500,0.001758621,1,5379.621445
43.004957,-83.640092,0,3,55500,55500,0.001333333,1,284.7784467
42.953005,-83.691097,0.015550769,219,55500,55500,0.001,0,8568.73823
43.008825,-83.723759,0,127,55500,55500,0.000777778,1,3923.22159
42.962518,-83.69835,0,143,55500,55500,5.00E-04,0,5384.268665
43.187024,-83.892467,0.017542158,223,55500,55500,0,0,58875.1379
42.943913,-83.657124,0.010034835,206,55500,55500,0,0,13874.84303
42.984604,-83.685998,0,146,55470,55470,0.006573529,1,1097.602828
43.003168,-83.719603,0,100,55464,55464,0.0024,1,4592.976522
43.009557,-83.675905,0,42,55458,55458,0.004972222,1,8697.066627
43.10279,-83.734752,0,136,55432,55432,0,0,8988.985984
43.182308,-83.895932,0,132,55414,55414,0,0,58380.58541
43.087909,-83.724624,0,141,55405,55405,0,0,3151.895432
43.065422,-83.655741,0,82,55400,55400,0.011965517,1,1216.144717
42.996153,-83.726752,0,17,55400,55400,0.006625,1,1688.069163
42.999431,-83.639802,0,27,55400,55400,0,0,1138.88477
43.012934,-83.729409,0,178,55391,55391,0.0082,1,1819.111621
43.046308,-83.626546,0,157,55391,55391,0,0,1773.686635
42.968508,-83.814765,0,143,55349,55349,0,0,11455.78639
43.026782,-83.659765,0,131,55339,55339,8.00E-04,1,6502.906869
42.975856,-83.661184,0,34,55338,55338,0,0,2235.866172
42.98681,-83.690292,0,162,55328,55328,0.001,1,1970.762395
43.01929,-83.726264,0,135,55314,55314,0.034583333,1,1437.128673
43.075913,-83.783715,0,59,55314,55314,0,0,13394.85789
43.022625,-83.720683,0,75,55300,55300,0.028333333,1,2376.404066
43.175851,-83.747381,0.013896112,206,55300,55300,0.0025,0,35721.87863
43.12916,-83.698445,0,140,55290,55290,0.002,0,18857.43307
42.995777,-83.726436,0,187,55282,55282,0.001571429,1,1750.016187
43.06029,-83.655772,0.077085668,195,55282,55282,0.000285714,1,1271.649921
43.032035,-83.670486,0,106,55275,55275,0.010285714,1,8650.908317
43.046521,-83.653661,0,180,55265,55265,0.003909091,1,1754.822666
42.988507,-83.701888,0,130,55262,55262,0.002178571,1,2698.060088
42.983216,-83.662325,0,143,55252,55252,0.0036,1,448.0754425
43.088588,-83.776596,0,106,55250,55250,0.0128,0,12513.91554
43.021402,-83.72704,0,80,55250,55250,0.004,1,843.3925569
43.012647,-83.665792,0,180,55250,55250,0.001894737,1,6558.235939
43.052313,-83.633496,0,40,55250,55250,0,0,820.7790775
42.980932,-83.654071,0,130,55228,55228,0.015981818,0,390.155114
43.070293,-83.778677,0,69,55227,55227,0,0,11434.52159
43.066075,-83.726249,0,60,55219,55219,0.006565217,1,1900.231814
43.044869,-83.627189,0,138,55208,55208,0,0,2245.728305
43.034539,-83.722593,0,175,55202,55202,0.026090909,1,3001.778833
43.011026,-83.732642,0,106,55200,55200,0.042911765,1,1496.240098
42.988366,-83.663277,0,90,55200,55200,0.008658537,1,2326.337247
43.021596,-83.727333,0,119,55200,55200,0.004,1,739.4761168
43.042416,-83.644319,0,66,55200,55200,0.0033,1,2223.288629
42.939208,-83.728817,0,162,55200,55200,0,0,3650.802819
43.048933,-83.783625,0,156,55199,55199,0,0,12242.6481
42.967441,-83.666662,0,109,55198,55198,0.001,0,5294.476248
43.009626,-83.727935,0,193,55175,55175,0.003888889,1,2774.640426
43.02593,-83.726861,0,89,55159,55159,0.001666667,1,1000.883334
43.123208,-83.638538,0,139,55150,55150,0,0,17239.26045
43.038754,-83.6367,0,26,55109,55109,0.000736842,1,213.6054049
43.062874,-83.723292,0,57,55104,55104,0.003789474,1,2681.774726
43.015071,-83.71268,0,65,55102,55102,0.005772727,1,5323.08824
43.066589,-83.721699,0,166,55097,55097,5.00E-04,1,3117.390202
43.017233,-83.682517,0,78,55068,55068,0.002166667,1,11305.04922
43.039725,-83.727171,0,107,55050,55050,0.006454545,1,1598.076795
42.914288,-83.713097,0.007515194,204,55050,55050,0.00075,0,13412.76215
42.969557,-83.670162,0,52,55025,55025,0,0,4508.67948
43.070464,-83.72286,0,102,55002,55002,0.000555556,1,1810.086177
43.030744,-83.726003,0,78,55000,55000,0.098075269,1,2650.384804
43.104683,-83.742504,0,33,55000,55000,0.098,0,10418.72457
42.990483,-83.658315,0,171,55000,55000,0.082,1,1381.680002
42.990624,-83.705122,0,101,55000,55000,0.069771429,1,3392.37437
43.017572,-83.67913,0,107,55000,55000,0.06028,1,10549.95518
43.017918,-83.677581,0,67,55000,55000,0.06028,1,10247.52382
43.047111,-83.720198,0,104,55000,55000,0.04,1,3517.951556
42.986354,-83.69915,0,121,55000,55000,0.038678571,1,1902.032381
42.986354,-83.69915,0,3,55000,55000,0.038678571,1,1902.032381
43.00586,-83.737137,0,40,55000,55000,0.0386,1,675.1278804
43.043129,-83.723238,0,45,55000,55000,0.03775,1,2675.194125
43.032434,-83.696434,0,84,55000,55000,0.035,1,9344.828796
43.01929,-83.726264,0,6,55000,55000,0.034583333,1,1437.128673
42.983769,-83.692384,0,4,55000,55000,0.032833333,1,943.6972664
43.017243,-83.720859,0,80,55000,55000,0.031666667,1,3055.495304
43.011948,-83.725949,0,91,55000,55000,0.031216216,1,2758.067605
42.996046,-83.732274,0,4,55000,55000,0.030354167,1,347.1767173
42.990004,-83.695497,0,7,55000,55000,0.024636364,1,3216.812291
43.058443,-83.697434,0,25,55000,55000,0.02448,1,6233.863035
42.998265,-83.664252,0,190,55000,55000,0.024384615,1,4408.859952
42.993724,-83.728873,0,148,55000,55000,0.024235955,1,1130.966146
43.015001,-83.675349,0,68,55000,55000,0.022419355,1,9224.586883
43.015001,-83.675349,0,56,55000,55000,0.022419355,1,9224.586883
43.028323,-83.707385,0,31,55000,55000,0.021136364,1,6101.283179
43.035856,-83.70606,0,88,55000,55000,0.019666667,1,7266.9189
43.047346,-83.64783,0,25,55000,55000,0.019268293,1,1270.431611
43.048889,-83.648112,0,11,55000,55000,0.019268293,1,707.6101381
43.003734,-83.667717,0,93,55000,55000,0.0155,1,6270.190171
43.01596,-83.717916,0,37,55000,55000,0.015454545,1,3970.18545
43.03374,-83.733954,0,142,55000,55000,0.015066667,1,1261.117767
43.019991,-83.722788,0,94,55000,55000,0.014954545,1,2085.978607
43.062076,-83.65244,0,20,55000,55000,0.01375,1,365.0891316
42.99558,-83.732563,0,6,55000,55000,0.013611111,1,162.8561142
43.046902,-83.646006,0,43,55000,55000,0.011642857,1,1435.406127
43.017386,-83.659163,0,143,55000,55000,0.011313869,1,6292.927325
43.017388,-83.658977,0.013548527,215,55000,55000,0.011313869,1,6262.143929
43.018336,-83.729248,0,117,55000,55000,0.011263158,1,1064.792473
42.992146,-83.69491,0,38,55000,55000,0.0108,1,3994.904801
43.027433,-83.726763,0,64,55000,55000,0.009384615,1,1464.500577
42.982658,-83.700863,0,114,55000,55000,0.009276596,1,562.39426
43.050588,-83.720886,0,164,55000,55000,0.009222222,1,3350.794304
43.050588,-83.720886,0,14,55000,55000,0.009222222,1,3350.794304
43.050219,-83.729504,0,67,55000,55000,0.00875,1,1045.797048
43.026924,-83.666584,0,122,55000,55000,0.008529412,1,8324.871101
42.987992,-83.655622,0,87,55000,55000,0.008363636,1,556.9704786
42.984618,-83.697234,0,16,55000,55000,0.007851852,1,1261.418561
43.001251,-83.735126,0,35,55000,55000,0.0078,1,674.8979193
42.995167,-83.662484,0,123,55000,55000,0.0077375,1,3266.117595
43.026626,-83.729084,0,76,55000,55000,0.007461538,1,953.3801867
43.01736,-83.661845,0.011781625,207,55000,55000,0.007333333,1,6762.709069
42.982576,-83.695352,0,74,55000,55000,0.007333333,1,509.4521925
42.987316,-83.712711,0,79,55000,55000,0.007247059,1,1287.497853
43.005438,-83.729708,0,72,55000,55000,0.007230769,1,2312.58835
42.987557,-83.666863,0,133,55000,55000,0.007173913,1,2036.836568
42.984392,-83.660671,0,31,55000,55000,0.007121212,1,864.1309458
42.979579,-83.694979,0,137,55000,55000,0.007,0,574.3681515
43.017854,-83.65631,0,13,55000,55000,0.006869565,1,5702.980059
42.982411,-83.688185,0,80,55000,55000,0.00675,1,335.908351
43.030909,-83.713446,0,62,55000,55000,0.006714286,1,4969.441489
43.001744,-83.709739,0.007416496,202,55000,55000,0.006611111,1,5338.495487
43.019048,-83.667264,0,76,55000,55000,0.006545455,1,8235.014097
43.019307,-83.666833,0,179,55000,55000,0.006545455,1,8213.080819
43.005832,-83.725799,0,8,55000,55000,0.0065,1,3323.285577
43.043257,-83.658359,0,80,55000,55000,0.006428571,1,3433.011502
43.073846,-83.722273,0,104,55000,55000,0.00625,1,858.5793547
42.99964,-83.663224,0,99,55000,55000,0.00621875,1,4640.680234
42.982161,-83.695575,0,23,55000,55000,0.00575,1,359.1580947
43.017681,-83.713451,0,93,55000,55000,0.005625,1,4706.393315
42.997701,-83.731391,0,18,55000,55000,0.005533333,1,992.0207606
42.983807,-83.66187,0,119,55000,55000,0.005454545,1,657.584968
43.005169,-83.723597,0,132,55000,55000,0.00525,1,3803.686808
43.00857,-83.64573,0,95,55000,55000,0.005230769,1,1705.57633
43.004301,-83.670289,0,46,55000,55000,0.005142857,1,6958.089306
43.030237,-83.718093,0,41,55000,55000,0.005,1,3801.553454
42.985968,-83.671381,0,116,55000,55000,0.005,1,1477.176149
42.98219,-83.669543,0,43,55000,55000,0.004466667,1,91.49901806
43.006385,-83.707852,0,127,55000,55000,0.0044,1,7096.649796
43.084823,-83.598329,0,128,55000,55000,0.004,0,10226.62199
43.063299,-83.720125,0,97,55000,55000,0.004,1,3529.191429
43.018082,-83.724643,0,88,55000,55000,0.003928571,1,2040.585382
43.046538,-83.652167,0,101,55000,55000,0.003909091,1,1608.501968
42.9983,-83.660393,0,152,55000,55000,0.003875,1,3828.45212
43.027719,-83.664396,0,22,55000,55000,0.003636364,1,7734.42682
43.01236,-83.672944,0,11,55000,55000,0.003625,1,8248.412719
43.052579,-83.720292,0,28,55000,55000,0.003571429,1,3519.088365
43.051336,-83.654726,0,65,55000,55000,0.003555556,1,1077.784447
43.022592,-83.662816,0,147,55000,55000,0.003333333,1,7419.767927
42.99794,-83.692454,0,21,55000,55000,0.0032,1,6060.17876
43.011755,-83.673426,0,108,55000,55000,0.0031875,1,8290.806273
43.028133,-83.665821,0,22,55000,55000,0.003142857,1,8112.495451
43.061435,-83.721547,0,72,55000,55000,0.003,1,3057.073617
43.023933,-83.722966,0,43,55000,55000,0.003,1,1719.381558
43.023985,-83.72316,0,92,55000,55000,0.003,1,1667.712393
42.983749,-83.669551,0,27,55000,55000,0.002933333,1,659.6089995
42.983381,-83.690745,0,119,55000,55000,0.0028,1,741.080351
43.021362,-83.663838,0.014521568,213,55000,55000,0.00275,1,7696.198481
42.989367,-83.703716,0,57,55000,55000,0.00272973,1,3019.11879
43.070304,-83.732314,0,6,55000,55000,0.002666667,1,291.1373318
42.999974,-83.725586,0,4,55000,55000,0.002538462,1,2618.881531
42.998572,-83.725158,0,88,55000,55000,0.002538462,1,2411.362305
42.988422,-83.690358,0,21,55000,55000,0.0025,1,2558.217454
43.0013,-83.73284,0,78,55000,55000,0.002428571,1,1229.450627
43.03097,-83.64342,0,40,55000,55000,0.002333333,1,2103.583406
43.004544,-83.730681,0,64,55000,55000,0.002142857,1,1936.999993
43.030245,-83.730609,0,44,55000,55000,0.002133333,1,2036.069687
43.014745,-83.636262,0,174,55000,55000,0.002074074,1,385.6532079
42.993917,-83.658839,0,110,55000,55000,0.00203125,1,2264.227593
43.12916,-83.698445,0,19,55000,55000,0.002,0,18857.43307
42.989657,-83.689059,0,15,55000,55000,0.002,1,2986.051117
43.034947,-83.644486,0,106,55000,55000,0.002,1,2424.142914
43.043201,-83.64429,0,188,55000,55000,0.002,1,2231.637911
43.011912,-83.665193,0,3,55000,55000,0.001894737,1,6291.166189
43.034755,-83.639788,0,117,55000,55000,0.001830303,1,1170.956776
43.059844,-83.728241,0,5,55000,55000,0.0015,1,1284.406521
43.06794,-83.722931,0,80,55000,55000,0.001473684,1,2697.635336
42.992683,-83.686561,0,11,55000,55000,0.001333333,1,4045.630385
43.003616,-83.738434,0,25,55000,55000,0.001333333,1,411.9280453
43.016607,-83.802482,0,181,55000,55000,0.00125,0,16484.34743
43.023843,-83.65667,0,9,55000,55000,0.001217391,1,5753.114629
43.030717,-83.638404,0,24,55000,55000,0.001125,1,765.4906054
43.016966,-83.635843,0,188,55000,55000,0.001034483,1,244.7507871
42.894368,-83.597906,0,5,55000,55000,0.001,0,35263.35517
42.894345,-83.598424,0,12,55000,55000,0.001,0,35212.43443
42.956683,-83.690009,0,30,55000,55000,0.001,0,7241.930577
43.00032,-83.721616,0,118,55000,55000,0.001,1,3551.620414
42.990712,-83.694055,0,48,55000,55000,0.001,1,3468.788728
43.087326,-83.720025,0,95,55000,55000,0.001,0,2915.669239
42.969147,-83.693739,0,57,55000,55000,0.001,0,2728.519543
43.063172,-83.724458,0,24,55000,55000,0.001,1,2370.997817
43.068716,-83.630277,0.01223803,200,55000,55000,0.001,0,1113.901747
42.978462,-83.696988,0,6,55000,55000,0.001,0,982.8464761
42.98389,-83.650607,0,18,55000,55000,0.001,0,812.0824618
42.987896,-83.663093,0,109,55000,55000,0.000961538,1,2154.77913
43.042394,-83.64676,0,83,55000,55000,9.00E-04,1,2875.849118
43.041877,-83.64652,0,33,55000,55000,9.00E-04,1,2819.738525
43.044856,-83.638111,0,86,55000,55000,9.00E-04,1,585.1236249
43.046701,-83.636964,0,100,55000,55000,9.00E-04,1,300.2355711
42.986321,-83.685316,0,76,55000,55000,0.000821429,1,1710.93896
43.05505,-83.731631,0,84,55000,55000,0.000818182,1,500.7345419
43.045078,-83.652952,0,51,55000,55000,8.00E-04,1,2176.950955
43.045168,-83.650942,0,113,55000,55000,8.00E-04,1,2060.249891
42.905632,-83.695308,0,58,55000,55000,0.00075,0,18745.7751
43.039015,-83.636906,0,106,55000,55000,0.000736842,1,267.5145754
42.951021,-83.694933,0,193,55000,55000,0.000727273,0,9324.786846
42.950951,-83.697586,0.007856787,204,55000,55000,0.000727273,0,9266.152703
42.950951,-83.697586,0.015905463,210,55000,55000,0.000727273,0,9266.152703
43.02912,-83.669839,0,97,55000,55000,0.000714286,1,9179.744304
43.082792,-83.754223,0,47,55000,55000,0.000666667,0,6204.791366
43.073242,-83.704973,0,67,55000,55000,0.000666667,1,830.8564322
